Strain_id	name	contigs	genome_length	cds	kingdom	phylum	class	order	family	genus	species	genome_status
1946060.3	Arsukibacterium sp. UBA4203	21	3875878	3680	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium sp. UBA4203	WGS
1946061.3	Arsukibacterium sp. UBA4212	17	3832583	3636	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium sp. UBA4212	WGS
1946062.3	Arsukibacterium sp. UBA5043	18	3877447	3671	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium sp. UBA5043	WGS
1947374.3	Rheinheimera sp. UBA4099	344	3393988	3759	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera sp. UBA4099	WGS
1947692.3	Thiocapsa sp. UBA6158	140	4245855	4272	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa sp. UBA6158	WGS
2049432.9	Chromatiaceae bacterium strain CSSed11_194	321	3220670	3253	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae		Chromatiaceae bacterium	WGS
323261.6	Nitrosococcus oceani ATCC 19707	2	3522111	3571	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus oceani	Complete
472759.3	Nitrosococcus halophilus Nc 4	2	4145260	4144	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus halophilus	Complete
506534.4	Rheinheimera sp. A13L	72	4523491	4001	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera sp. A13L	WGS
562729.3	Rheinheimera nanhaiensis E407-8	55	3987205	3658	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera nanhaiensis	WGS
572477.4	Allochromatium vinosum DSM 180	3	3669074	3220	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum	Complete
61595.4	Allochromatium warmingii strain DSM 173	94	2958507	2869	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium warmingii	WGS
61644.8	Chromatium okenii strain LaCa	45	3784749	4860	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Chromatium	Chromatium okenii	WGS
631362.4	Thiorhodovibrio sp. 970	60	5337762	4974	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodovibrio	Thiorhodovibrio sp. 970	WGS
69360.3	Thiocapsa rosea strain DSM 235	2	6111855	5960	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa rosea	WGS
765909.3	Lamprocystis purpurea DSM 4197	224	6902880	6186	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Lamprocystis	Lamprocystis purpurea	WGS
765910.4	Marichromatium purpuratum 984	43	3760852	3272	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum	WGS
765912.4	Thioflavicoccus mobilis 8321	2	4137521	3706	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thioflavicoccus	Thioflavicoccus mobilis	Complete
765913.3	Thiorhodococcus drewsii AZ1	141	5524189	4744	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiorhodococcus	Thiorhodococcus drewsii	WGS
768671.3	Thiocapsa marina 5811	62	5595540	5158	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa marina	WGS
1108595.3	Chromobacterium vaccinii strain MWU205	152	4967635	4930	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii	WGS
1120999.3	Andreprevotia chitinilytica DSM 18519	63	5147806	4444	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Andreprevotia	Andreprevotia chitinilytica	WGS
1121001.3	Andreprevotia lacus DSM 23236 strain DSM 23236	83	4626202	4504	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Andreprevotia	Andreprevotia lacus	WGS
1121004.4	Aquaspirillum serpens DSM 68	119	2612795	2498	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquaspirillum	Aquaspirillum serpens	WGS
1121274.4	Chitinibacter tainanensis DSM 15459	21	3424654	3215	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinibacter	Chitinibacter tainanensis	WGS
1121275.4	Chitinilyticum aquatile DSM 21506	32	3684696	3536	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinilyticum	Chitinilyticum aquatile	WGS
1121280.3	Chitiniphilus shinanonensis DSM 23277	51	4148795	3723	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitiniphilus	Chitiniphilus shinanonensis	WGS
1121375.3	Deefgea rivuli DSM 18356	27	3710634	3466	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Deefgea	Deefgea rivuli	WGS
1122158.3	Leeia oryzae DSM 17879	25	3785435	3539	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Leeia	Leeia oryzae	WGS
1122240.3	Microvirgula aerodenitrificans DSM 15089	61	4036568	3706	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Microvirgula	Microvirgula aerodenitrificans	WGS
1122928.3	Paludibacterium yongneupense DSM 18731	62	4327049	4075	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Paludibacterium	Paludibacterium yongneupense	WGS
1123014.3	Pseudogulbenkiania subflava DSM 22618 strain DSM 22618	45	4367405	4237	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania subflava	WGS
1192162.5	Vogesella sp. LIG4 strain lig4	1	4147342	3972	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella	Vogesella sp. LIG4	Complete
1339254.3	Chitinibacter sp. ZOR0017	46	3478634	3268	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinibacter	Chitinibacter sp. ZOR0017	WGS
1382803.7	Chromobacterium amazonense strain 56AF	141	4566707	4738	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium amazonense	WGS
1506510.11	Iodobacter sp. BJB302	204	4807169	4969	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Iodobacter	Iodobacter sp. BJB302	WGS
1628193.3	Chromobacterium sp. LK1	91	4981453	4804	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. LK1	WGS
1628212.3	Chromobacterium sp. LK11	71	5069741	4764	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. LK11	WGS
1777131.3	Chromobacterium sp. F49	87	4696967	4643	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. F49	WGS
1778675.3	Chromobacterium rhizoryzae strain JP2-74	1	5169057	4864	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium rhizoryzae	Complete
1903179.3	Chromobacterium sp. 14B-1	104	4742027	4884	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sphagni	WGS
1903180.3	Chromobacterium sp. 37-2	5	4903702	4749	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. 37-2	WGS
1906741.3	Jeongeupia sp. USM3	1	3788814	3668	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Jeongeupia	Jeongeupia sp. USM3	Complete
1938604.3	Aquaspirillum sp. LM1 strain LM1	1	3962240	3688	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquaspirillum	Aquaspirillum sp. LM1	Complete
2073169.3	Chromobacterium sp. MWU14-2602	216	4526407	4479	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. MWU14-2602	WGS
2077146.3	Chromobacterium sp. MWU13-2610	107	4377894	4384	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. MWU13-2610	WGS
2161826.3	Chromobacterium sp. Panama	16	5218353	5006	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. Panama	WGS
2183901.3	Microvirgula sp. AG722	50	4033129	3848	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Microvirgula	Microvirgula sp. AG722	WGS
2202141.3	Chromobacterium sp. IIBBL 112-1	2	4807151	4713	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. IIBBL 112-1	Complete
2202142.3	Chromobacterium sp. IIBBL 274-1	2	4801308	4737	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. IIBBL 274-1	Complete
251747.7	Chromobacterium subtsugae F49	95	4674687	4344	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium subtsugae	WGS
279714.3	Pseudogulbenkiania ferrooxidans 2002	20	4228787	3950	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania ferrooxidans	WGS
332411.7	Aquitalea magnusonii strain H3	73	4750601	4719	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea magnusonii	WGS
394935.1	Chromobacterium haemolyticum strain H5244	84	4985794	4914	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium haemolyticum	WGS
45465.3	Vogesella indigofera strain DSM 3303	20	3621567	3560	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella	Vogesella indigofera	WGS
467180.5	Chromobacterium aquaticum strain CC-SEYA-1	163	4770011	4821	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium aquaticum	WGS
529086.3	Chitinilyticum litopenaei DSM 21440	91	3964900	3653	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinilyticum	Chitinilyticum litopenaei	WGS
536.26	Chromobacterium violaceum strain 16-419A	51	4760708	4664	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum	WGS
537.4	Iodobacter fluviatilis strain NCTC11159	9	5098455	4972	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Iodobacter	Iodobacter fluviatilis	WGS
557598.3	Laribacter hongkongensis HLHK9	1	3169329	2979	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis	Complete
686830.3	Chromobacterium pseudoviolaceum strain LMG 3953	326	4629225	4724	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium pseudoviolaceum	WGS
686831.3	Chromobacterium piscinae ND17	223	4089562	3835	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium piscinae	WGS
748280.3	Pseudogulbenkiania sp. NH8B	1	4332995	3997	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. NH8B	Complete
83765.3	Formivibrio citricus strain DSM 6150	44	3072471	2930	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Formivibrio	Formivibrio citricus	WGS
990370.3	Pseudogulbenkiania sp. MAI-1	1	4339789	3948	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	Pseudogulbenkiania sp. MAI-1	WGS
100174.3	Clostridium peptidivorans strain src2	62	3524229	3506	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium peptidivorans	WGS
1033737.3	Clostridium sp. JC122	191	3871245	3693	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium senegalense	WGS
1041504.3	Candidatus Arthromitus sp. SFB-rat-Yit	1	1515556	1412	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-rat-Yit	Complete
1041809.3	Candidatus Arthromitus sp. SFB-mouse-Yit	1	1586397	1499	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-mouse	Complete
1054942.3	Candidatus Arthromitus sp. SFB-1	367	1270266	1271	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-1	WGS
1054943.3	Candidatus Arthromitus sp. SFB-2	329	1135256	1096	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-2	WGS
1054944.3	Candidatus Arthromitus sp. SFB-3	441	951018	964	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-3	WGS
1054945.3	Candidatus Arthromitus sp. SFB-4	355	1342792	1349	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-4	WGS
1054946.3	Candidatus Arthromitus sp. SFB-5	338	928724	948	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-5	WGS
1054947.3	Candidatus Arthromitus sp. SFB-co	131	1529780	1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-co	WGS
1074293.3	Clostridium perfringens CP4	98	3642209	3525	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	WGS
1109438.4	Candidatus Arthromitus sp. SFB-mouse-SU	10	1566160	1511	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-mouse-SU	WGS
1120976.3	Alkaliphilus peptidifermentans DSM 18978	73	4459788	4420	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus peptidifermentans	WGS
1121128.3	Butyricicoccus pullicaecorum DSM 23266 strain DSM 23266	35	3270841	3336	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	WGS
1121262.4	Caloramator proteoclasticus DSM 10124	122	2655018	2679	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator proteoclasticus	WGS
1121266.3	Caminicella sporogenes DSM 14501	43	2473921	2402	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caminicella	Caminicella sporogenes	WGS
1121289.3	Clostridiisalibacter paucivorans DSM 22131	91	3241119	3150	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridiisalibacter	Clostridiisalibacter paucivorans	WGS
1121290.3	Clostridium acetireducens DSM 10703	85	2424212	2340	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acetireducens	WGS
1121291.3	Clostridium acidisoli DSM 12555 strain DSM 12555	62	3999957	3940	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acidisoli	WGS
1121293.3	Clostridium akagii DSM 12554	55	4587056	4436	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium akagii	WGS
1121298.3	Clostridium amylolyticum strain DSM 21864	20	4262456	4126	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium amylolyticum	WGS
1121301.3	Clostridium caminithermale DSM 15212	155	4060624	4064	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Paramaledivibacter	Paramaledivibacter caminithermalis	WGS
1121302.3	Clostridium cavendishii DSM 21758	56	4987666	4575	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cavendishii	WGS
1121305.3	Clostridium colicanis DSM 13634	83	2619501	2475	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium colicanis	WGS
1121306.4	Clostridium collagenovorans DSM 3089	30	3482404	3073	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium collagenovorans	WGS
1121307.3	Clostridium cylindrosporum DSM 605	28	2735032	2684	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cylindrosporum	WGS
1121310.4	Clostridium felsineum DSM 794 strain DSM 794	100	5178654	4904	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium felsineum	WGS
1121316.4	Clostridium grantii DSM 8605	87	4474501	4349	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium grantii	WGS
1121318.3	Clostridium homopropionicum DSM 5847	48	3650535	3586	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium homopropionicum	WGS
1121319.3	Clostridium hydrogeniformans DSM 21757	34	4100941	3775	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium hydrogeniformans	WGS
1121320.3	Clostridium intestinale DSM 6191	33	4600598	4599	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium intestinale	WGS
1121326.3	Clostridium magnum DSM 2767	25	6634930	6478	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium magnum	WGS
1121331.3	Clostridium proteolyticum DSM 3090	45	2818024	2775	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hathewaya	Hathewaya proteolytica	WGS
1121919.3	Geosporobacter subterraneus DSM 17957	119	3858006	4065	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Geosporobacter	Geosporobacter subterraneus	WGS
1122155.4	Lactonifactor longoviformis DSM 17459	76	4839287	4658	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Lactonifactor	Lactonifactor longoviformis	WGS
1122184.3	Lutispora thermophila DSM 19022	63	3583033	3661	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Lutispora	Lutispora thermophila	WGS
1147123.4	Caloramator quimbayensis strain USBA 833	67	3131359	3079	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloramator	Caloramator quimbayensis	WGS
1156417.3	Caloranaerobacter azorensis H53214	165	2423898	2415	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloranaerobacter	Caloranaerobacter azorensis	WGS
1163671.3	Clostridium sp. 12(A)	3	4605255	4301	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. 12(A)	WGS
1193532.3	uncultured Butyricicoccus sp. strain 2789STDY5834926	60	2952014	3049	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	uncultured Butyricicoccus sp.	WGS
1202534.3	Clostridium sartagoforme AAU1	323	3983371	4015	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sartagoforme	WGS
1211817.3	Candidatus Clostridium anorexicamassiliense AP5	96	4433668	4068	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium ihumii	WGS
1216932.3	Clostridium sp. M2/40	2	3617025	3341	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bornimense	Complete
1263063.3	Clostridium bartlettii CAG:1329	31	2961274	2764	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bartlettii CAG	WGS
1263064.3	Clostridium bolteae CAG:59	179	5414560	5437	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bolteae CAG	WGS
1263065.3	Clostridium clostridioforme CAG:132	276	4493879	4787	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium clostridioforme CAG	WGS
1263067.3	Clostridium hathewayi CAG:224	147	5587080	5246	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium hathewayi CAG	WGS
1263068.3	Clostridium leptum CAG:27	71	2818959	3029	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium leptum CAG	WGS
1263069.3	Clostridium nexile CAG:348	55	2527326	2446	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium nexile CAG	WGS
1280692.3	Clostridium cadaveris AGR2141	45	3538661	3364	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cadaveris	WGS
1289519.3	Clostridium liquoris strain DSM 100320	75	2876197	2889	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium liquoris	WGS
1304284.3	Clostridiaceae bacterium L21-TH-D2	289	2788198	2694	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caldisalinibacter	Caldisalinibacter kiritimatiensis	WGS
1304866.3	Clostridium sp. ASBs410	1	5723672	5472	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ASBs410	WGS
1316931.3	Clostridium butyricum DSM 10702	207	4596811	4179	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum	WGS
1323370.3	Caloranaerobacter ferrireducens strain DY22619	28	2451939	2481	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Caloranaerobacter	Caloranaerobacter ferrireducens	WGS
1325933.3	Clostridium sp. MS1	161	3560738	3544	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium polynesiense	WGS
1329795.3	Clostridiaceae bacterium MS3	384	7758220	7238	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		Clostridiaceae bacterium MS3	WGS
1341692.11	Clostridium autoethanogenum DSM 10061	1	4352446	4089	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium autoethanogenum	Complete
1353534.3	Clostridium ragsdalei P11	79	4424992	4102	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium ragsdalei	WGS
